state,district,year,season,crop,area,production ,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,production_by_area
10,59,2013,4,2,5346.0,7595.0,1.1,9.6,44.0,112.8,346.7,286.2,367.8,289.7,229.3,126.3,1.0,2.0,1816.4,1.4206883651328095
10,59,2014,4,2,5670.0,7682.0,2.0,28.3,29.3,51.5,351.1,426.4,374.4,484.6,420.2,35.0,3.0,0.4,2206.1,1.3548500881834216
10,59,2014,4,2,5670.0,7682.0,2.0,28.3,29.3,51.5,351.1,426.4,374.4,484.6,420.2,35.0,3.0,0.4,2206.1,1.3548500881834216
10,60,2005,4,2,21750.0,14532.0,22.8,30.5,172.2,207.5,281.2,373.9,474.5,501.9,174.9,218.6,8.9,1.3,2468.3,0.6681379310344827
10,60,2006,4,2,29059.0,17128.0,0.7,40.9,20.8,169.0,325.7,395.9,350.3,209.7,252.3,97.6,25.1,10.7,1898.6,0.5894215217316494
10,60,2007,4,2,26231.0,24388.0,1.5,73.7,23.5,242.7,219.8,489.7,682.7,308.0,494.7,164.7,47.7,4.0,2752.8,0.9297396210590524
10,60,2008,4,2,24870.0,28900.0,29.7,14.5,107.5,156.2,210.6,414.6,493.2,508.6,267.5,133.4,2.2,1.6,2339.7,1.1620426216324888
10,60,2009,4,2,28494.0,23668.0,7.9,11.6,44.9,134.9,246.5,321.1,426.3,533.8,192.3,135.9,9.0,4.0,2068.2,0.8306310100372009
10,60,2010,4,2,28295.0,24523.0,0.5,3.1,99.6,389.3,393.4,569.7,415.1,387.0,318.3,116.2,11.6,7.6,2711.5,0.8666902279554691
10,60,2011,4,2,28384.0,27949.0,11.1,11.4,109.0,92.1,238.3,316.0,395.8,302.6,221.6,30.2,11.9,3.5,1743.4,0.984674464487035
10,60,2011,4,2,28384.0,27949.0,11.1,11.4,109.0,92.1,238.3,316.0,395.8,302.6,221.6,30.2,11.9,3.5,1743.4,0.984674464487035
10,60,2012,4,2,25140.0,29510.0,15.2,6.9,28.8,279.1,185.8,729.7,444.3,289.2,411.6,199.4,17.1,2.3,2609.4,1.1738265712012728
10,60,2012,4,2,25140.0,29510.0,15.2,6.9,28.8,279.1,185.8,729.7,444.3,289.2,411.6,199.4,17.1,2.3,2609.4,1.1738265712012728
10,60,2013,4,2,21145.0,20367.0,1.1,9.6,44.0,112.8,346.7,286.2,367.8,289.7,229.3,126.3,1.0,2.0,1816.4,0.9632064317805628
10,60,2013,4,2,21145.0,20367.0,1.1,9.6,44.0,112.8,346.7,286.2,367.8,289.7,229.3,126.3,1.0,2.0,1816.4,0.9632064317805628
10,60,2014,4,2,25642.0,24554.0,2.0,28.3,29.3,51.5,351.1,426.4,374.4,484.6,420.2,35.0,3.0,0.4,2206.1,0.9575696123547304
10,60,2014,4,2,25642.0,24554.0,2.0,28.3,29.3,51.5,351.1,426.4,374.4,484.6,420.2,35.0,3.0,0.4,2206.1,0.9575696123547304
13,61,2000,4,2,88865.0,84685.0,0.5,12.1,3.6,37.2,96.2,267.2,264.3,201.4,314.8,9.6,0.0,0.1,1207.0,0.9529623586338828
13,61,2001,4,3,9151.0,15664.0,1.0,0.5,3.0,12.6,98.4,224.4,224.7,225.9,274.8,181.3,0.5,0.0,1247.0,1.7117254944814777
13,61,2001,4,2,80515.0,87320.0,1.0,0.5,3.0,12.6,98.4,224.4,224.7,225.9,274.8,181.3,0.5,0.0,1247.0,1.084518412718127
13,61,2002,4,3,3040.0,5521.0,13.4,11.3,2.2,25.0,74.8,116.6,386.1,247.7,192.8,33.8,1.4,0.7,1105.8,1.8161184210526315
13,61,2002,4,2,24475.0,20930.0,13.4,11.3,2.2,25.0,74.8,116.6,386.1,247.7,192.8,33.8,1.4,0.7,1105.8,0.8551583248212462
13,61,2003,4,2,25038.0,28924.0,13.2,39.7,10.2,21.9,41.4,230.9,356.8,310.6,183.9,142.0,0.2,3.0,1353.9,1.155204089783529
13,61,2004,4,2,24655.0,15306.0,22.7,2.1,2.2,32.0,72.7,246.8,418.4,175.9,115.3,56.4,3.1,0.0,1147.8,0.6208071385114581
13,61,2005,4,2,25554.0,34078.0,13.9,14.3,12.1,7.7,28.6,82.5,300.0,309.1,105.1,34.3,0.0,0.2,907.8,1.3335681302340143
13,61,2006,4,2,27718.0,30645.0,0.1,0.0,1.9,19.2,73.2,200.0,290.7,160.4,285.2,17.6,2.9,1.6,1052.8,1.1055992495851072
13,61,2007,4,3,6671.0,21639.0,0.2,34.2,25.4,20.3,94.4,170.4,549.4,340.6,309.0,39.6,9.1,7.5,1600.2,3.2437415679808126
13,61,2007,4,2,20016.0,19467.0,0.2,34.2,25.4,20.3,94.4,170.4,549.4,340.6,309.0,39.6,9.1,7.5,1600.2,0.9725719424460432
13,61,2008,4,3,7321.0,24450.0,25.6,4.4,3.2,10.4,48.9,291.2,397.2,278.1,117.1,21.4,0.1,0.0,1197.7,3.3397076902062564
13,61,2008,4,2,21378.0,23999.0,25.6,4.4,3.2,10.4,48.9,291.2,397.2,278.1,117.1,21.4,0.1,0.0,1197.7,1.1226026756478622
13,61,2009,4,3,2891.0,12127.0,0.3,0.4,1.1,2.9,98.5,67.7,213.6,298.9,127.6,72.6,5.1,0.8,889.3,4.194742303701141
13,61,2009,4,2,26474.0,24843.0,0.3,0.4,1.1,2.9,98.5,67.7,213.6,298.9,127.6,72.6,5.1,0.8,889.3,0.9383923849814912
13,61,2010,4,3,3646.0,12875.0,0.1,1.1,0.2,6.5,44.4,80.9,191.2,158.4,105.7,33.6,5.0,2.1,629.2,3.531267142073505
13,61,2010,4,2,20215.0,25762.0,0.1,1.1,0.2,6.5,44.4,80.9,191.2,158.4,105.7,33.6,5.0,2.1,629.2,1.2744001978728667
13,61,2011,4,3,3661.0,13186.0,4.2,7.7,9.2,23.9,74.5,211.0,241.1,278.7,234.1,10.0,2.0,0.9,1097.1,3.601748156241464
13,61,2011,4,2,12416.0,14834.0,4.2,7.7,9.2,23.9,74.5,211.0,241.1,278.7,234.1,10.0,2.0,0.9,1097.1,1.1947487113402062
13,61,2012,4,3,3661.0,23707.0,18.1,2.7,7.3,20.4,18.8,96.2,354.0,240.4,233.8,34.3,6.4,0.0,1032.4,6.475553127560778
13,61,2012,4,2,12416.0,23732.0,18.1,2.7,7.3,20.4,18.8,96.2,354.0,240.4,233.8,34.3,6.4,0.0,1032.4,1.9114046391752573
13,61,2013,4,3,9917.0,55868.0,5.1,22.6,0.6,32.3,89.5,183.3,182.0,213.6,143.3,197.1,0.4,0.0,1069.9,5.633558535847534
13,61,2013,4,2,31941.0,67848.0,5.1,22.6,0.6,32.3,89.5,183.3,182.0,213.6,143.3,197.1,0.4,0.0,1069.9,2.1241664318587397
13,61,2014,4,3,7437.0,33584.0,17.0,33.5,8.4,0.7,103.9,115.2,265.4,307.6,160.3,47.8,0.0,1.2,1061.0,4.515799381471024
13,61,2014,4,2,23955.0,32840.0,17.0,33.5,8.4,0.7,103.9,115.2,265.4,307.6,160.3,47.8,0.0,1.2,1061.0,1.3709037779169275
13,62,2003,4,2,10.0,13.0,13.2,39.7,10.2,21.9,41.4,230.9,356.8,310.6,183.9,142.0,0.2,3.0,1353.9,1.3
13,62,2005,4,2,58.0,51.0,13.9,14.3,12.1,7.7,28.6,82.5,300.0,309.1,105.1,34.3,0.0,0.2,907.8,0.8793103448275862
13,62,2007,4,3,459.0,619.0,0.2,34.2,25.4,20.3,94.4,170.4,549.4,340.6,309.0,39.6,9.1,7.5,1600.2,1.3485838779956427
13,62,2007,4,2,10.0,8.0,0.2,34.2,25.4,20.3,94.4,170.4,549.4,340.6,309.0,39.6,9.1,7.5,1600.2,0.8
13,62,2008,4,3,450.0,519.0,25.6,4.4,3.2,10.4,48.9,291.2,397.2,278.1,117.1,21.4,0.1,0.0,1197.7,1.1533333333333329
13,62,2008,4,2,10.0,13.0,25.6,4.4,3.2,10.4,48.9,291.2,397.2,278.1,117.1,21.4,0.1,0.0,1197.7,1.3
13,62,2009,4,3,278.0,406.0,0.3,0.4,1.1,2.9,98.5,67.7,213.6,298.9,127.6,72.6,5.1,0.8,889.3,1.4604316546762592
13,62,2010,4,3,325.0,587.0,0.1,1.1,0.2,6.5,44.4,80.9,191.2,158.4,105.7,33.6,5.0,2.1,629.2,1.8061538461538464
13,62,2011,4,3,351.0,718.0,4.2,7.7,9.2,23.9,74.5,211.0,241.1,278.7,234.1,10.0,2.0,0.9,1097.1,2.0455840455840457
13,62,2011,4,2,6.0,9.0,4.2,7.7,9.2,23.9,74.5,211.0,241.1,278.7,234.1,10.0,2.0,0.9,1097.1,1.5
13,62,2012,4,3,351.0,1236.0,18.1,2.7,7.3,20.4,18.8,96.2,354.0,240.4,233.8,34.3,6.4,0.0,1032.4,3.5213675213675213
13,62,2012,4,2,6.0,11.0,18.1,2.7,7.3,20.4,18.8,96.2,354.0,240.4,233.8,34.3,6.4,0.0,1032.4,1.8333333333333333
13,62,2013,4,3,327.0,860.0,5.1,22.6,0.6,32.3,89.5,183.3,182.0,213.6,143.3,197.1,0.4,0.0,1069.9,2.6299694189602447
13,62,2014,4,3,227.0,569.0,17.0,33.5,8.4,0.7,103.9,115.2,265.4,307.6,160.3,47.8,0.0,1.2,1061.0,2.5066079295154187
13,63,2000,4,2,131312.0,257321.0,0.5,12.1,3.6,37.2,96.2,267.2,264.3,201.4,314.8,9.6,0.0,0.1,1207.0,1.959615267454612
13,63,2001,4,3,384.0,456.0,1.0,0.5,3.0,12.6,98.4,224.4,224.7,225.9,274.8,181.3,0.5,0.0,1247.0,1.1875
13,63,2001,4,2,163366.0,344089.0,1.0,0.5,3.0,12.6,98.4,224.4,224.7,225.9,274.8,181.3,0.5,0.0,1247.0,2.106246097719232
13,63,2002,4,3,505.0,548.0,13.4,11.3,2.2,25.0,74.8,116.6,386.1,247.7,192.8,33.8,1.4,0.7,1105.8,1.0851485148514852
13,63,2007,4,3,500.0,729.0,0.2,34.2,25.4,20.3,94.4,170.4,549.4,340.6,309.0,39.6,9.1,7.5,1600.2,1.4580000000000002
13,63,2008,4,3,77.0,88.0,25.6,4.4,3.2,10.4,48.9,291.2,397.2,278.1,117.1,21.4,0.1,0.0,1197.7,1.1428571428571428
13,63,2009,4,3,300.0,394.0,0.3,0.4,1.1,2.9,98.5,67.7,213.6,298.9,127.6,72.6,5.1,0.8,889.3,1.3133333333333332
13,63,2010,4,3,275.0,480.0,0.1,1.1,0.2,6.5,44.4,80.9,191.2,158.4,105.7,33.6,5.0,2.1,629.2,1.7454545454545454
13,63,2011,4,3,490.0,889.0,4.2,7.7,9.2,23.9,74.5,211.0,241.1,278.7,234.1,10.0,2.0,0.9,1097.1,1.8142857142857145
13,63,2012,4,3,477.0,1592.0,18.1,2.7,7.3,20.4,18.8,96.2,354.0,240.4,233.8,34.3,6.4,0.0,1032.4,3.3375262054507338
13,63,2013,4,3,338.0,781.0,5.1,22.6,0.6,32.3,89.5,183.3,182.0,213.6,143.3,197.1,0.4,0.0,1069.9,2.3106508875739644
13,63,2014,4,3,339.0,672.0,17.0,33.5,8.4,0.7,103.9,115.2,265.4,307.6,160.3,47.8,0.0,1.2,1061.0,1.982300884955752
13,64,2000,4,2,121873.0,138302.0,0.5,12.1,3.6,37.2,96.2,267.2,264.3,201.4,314.8,9.6,0.0,0.1,1207.0,1.13480426345458
13,64,2001,4,3,7921.0,13007.0,1.0,0.5,3.0,12.6,98.4,224.4,224.7,225.9,274.8,181.3,0.5,0.0,1247.0,1.6420906451205657
13,64,2001,4,2,102989.0,130687.0,1.0,0.5,3.0,12.6,98.4,224.4,224.7,225.9,274.8,181.3,0.5,0.0,1247.0,1.26894134325025
13,64,2002,4,3,9526.0,11735.0,13.4,11.3,2.2,25.0,74.8,116.6,386.1,247.7,192.8,33.8,1.4,0.7,1105.8,1.231891664917069
13,64,2007,4,3,9978.0,13789.0,0.2,34.2,25.4,20.3,94.4,170.4,549.4,340.6,309.0,39.6,9.1,7.5,1600.2,1.3819402685909
13,64,2008,4,3,9782.0,15789.0,25.6,4.4,3.2,10.4,48.9,291.2,397.2,278.1,117.1,21.4,0.1,0.0,1197.7,1.6140870987528109
13,64,2009,4,3,6478.0,18194.0,0.3,0.4,1.1,2.9,98.5,67.7,213.6,298.9,127.6,72.6,5.1,0.8,889.3,2.8085828959555417
13,64,2010,4,3,7036.0,17091.0,0.1,1.1,0.2,6.5,44.4,80.9,191.2,158.4,105.7,33.6,5.0,2.1,629.2,2.4290790221716883
13,64,2011,4,3,6857.0,18941.0,4.2,7.7,9.2,23.9,74.5,211.0,241.1,278.7,234.1,10.0,2.0,0.9,1097.1,2.762286714306548
13,64,2012,4,3,6568.0,20380.0,18.1,2.7,7.3,20.4,18.8,96.2,354.0,240.4,233.8,34.3,6.4,0.0,1032.4,3.1029232643118148
13,64,2013,4,3,7003.0,19433.0,5.1,22.6,0.6,32.3,89.5,183.3,182.0,213.6,143.3,197.1,0.4,0.0,1069.9,2.7749535913180066
13,64,2014,4,3,7070.0,20688.0,17.0,33.5,8.4,0.7,103.9,115.2,265.4,307.6,160.3,47.8,0.0,1.2,1061.0,2.9261669024045265
13,65,2000,4,2,15608.0,15420.0,0.5,12.1,3.6,37.2,96.2,267.2,264.3,201.4,314.8,9.6,0.0,0.1,1207.0,0.9879548949256792
13,65,2001,4,3,41334.0,66483.0,1.0,0.5,3.0,12.6,98.4,224.4,224.7,225.9,274.8,181.3,0.5,0.0,1247.0,1.608433734939759
13,65,2001,4,2,22536.0,29097.0,1.0,0.5,3.0,12.6,98.4,224.4,224.7,225.9,274.8,181.3,0.5,0.0,1247.0,1.2911341853035143
13,65,2002,4,3,40819.0,54458.0,13.4,11.3,2.2,25.0,74.8,116.6,386.1,247.7,192.8,33.8,1.4,0.7,1105.8,1.3341336142482667
13,65,2002,4,2,4958.0,5188.0,13.4,11.3,2.2,25.0,74.8,116.6,386.1,247.7,192.8,33.8,1.4,0.7,1105.8,1.0463896732553448
13,65,2003,4,2,4742.0,6530.0,13.2,39.7,10.2,21.9,41.4,230.9,356.8,310.6,183.9,142.0,0.2,3.0,1353.9,1.377056094474905
13,65,2004,4,2,4922.0,4406.0,22.7,2.1,2.2,32.0,72.7,246.8,418.4,175.9,115.3,56.4,3.1,0.0,1147.8,0.8951645672490858
13,65,2005,4,2,5453.0,4384.0,13.9,14.3,12.1,7.7,28.6,82.5,300.0,309.1,105.1,34.3,0.0,0.2,907.8,0.8039611223179901
13,65,2006,4,2,5554.0,4432.0,0.1,0.0,1.9,19.2,73.2,200.0,290.7,160.4,285.2,17.6,2.9,1.6,1052.8,0.7979834353619013
13,65,2007,4,3,44761.0,44492.0,0.2,34.2,25.4,20.3,94.4,170.4,549.4,340.6,309.0,39.6,9.1,7.5,1600.2,0.9939903040593374
13,65,2007,4,2,5990.0,677.0,0.2,34.2,25.4,20.3,94.4,170.4,549.4,340.6,309.0,39.6,9.1,7.5,1600.2,0.11302170283806345
13,65,2008,4,3,38775.0,44479.0,25.6,4.4,3.2,10.4,48.9,291.2,397.2,278.1,117.1,21.4,0.1,0.0,1197.7,1.1471050934880722
13,65,2008,4,2,5473.0,7304.0,25.6,4.4,3.2,10.4,48.9,291.2,397.2,278.1,117.1,21.4,0.1,0.0,1197.7,1.3345514343139049
13,65,2009,4,3,40914.0,34429.0,0.3,0.4,1.1,2.9,98.5,67.7,213.6,298.9,127.6,72.6,5.1,0.8,889.3,0.8414967981619983
13,65,2009,4,2,10431.0,7045.0,0.3,0.4,1.1,2.9,98.5,67.7,213.6,298.9,127.6,72.6,5.1,0.8,889.3,0.6753906624484709
13,65,2010,4,3,37501.0,69047.0,0.1,1.1,0.2,6.5,44.4,80.9,191.2,158.4,105.7,33.6,5.0,2.1,629.2,1.8412042345537447
13,65,2010,4,2,10512.0,4902.0,0.1,1.1,0.2,6.5,44.4,80.9,191.2,158.4,105.7,33.6,5.0,2.1,629.2,0.466324200913242
13,65,2011,4,3,38014.0,26167.0,4.2,7.7,9.2,23.9,74.5,211.0,241.1,278.7,234.1,10.0,2.0,0.9,1097.1,0.6883516599147682
13,65,2011,4,2,10530.0,13383.0,4.2,7.7,9.2,23.9,74.5,211.0,241.1,278.7,234.1,10.0,2.0,0.9,1097.1,1.2709401709401709
13,65,2012,4,3,40917.0,112788.0,18.1,2.7,7.3,20.4,18.8,96.2,354.0,240.4,233.8,34.3,6.4,0.0,1032.4,2.756507075298776
13,65,2012,4,2,10446.0,20333.0,18.1,2.7,7.3,20.4,18.8,96.2,354.0,240.4,233.8,34.3,6.4,0.0,1032.4,1.9464866934711849
13,65,2013,4,3,37500.0,50191.0,5.1,22.6,0.6,32.3,89.5,183.3,182.0,213.6,143.3,197.1,0.4,0.0,1069.9,1.3384266666666669
13,65,2013,4,2,10512.0,8367.0,5.1,22.6,0.6,32.3,89.5,183.3,182.0,213.6,143.3,197.1,0.4,0.0,1069.9,0.7959474885844748
13,65,2014,4,3,30672.0,61233.0,17.0,33.5,8.4,0.7,103.9,115.2,265.4,307.6,160.3,47.8,0.0,1.2,1061.0,1.9963810641627544
13,65,2014,4,2,4515.0,6340.0,17.0,33.5,8.4,0.7,103.9,115.2,265.4,307.6,160.3,47.8,0.0,1.2,1061.0,1.4042081949058691
13,66,2000,4,2,44858.0,49556.0,0.5,12.1,3.6,37.2,96.2,267.2,264.3,201.4,314.8,9.6,0.0,0.1,1207.0,1.1047304828570157
13,66,2001,4,3,27953.0,65591.0,1.0,0.5,3.0,12.6,98.4,224.4,224.7,225.9,274.8,181.3,0.5,0.0,1247.0,2.3464744392372907
13,66,2001,4,2,43555.0,53843.0,1.0,0.5,3.0,12.6,98.4,224.4,224.7,225.9,274.8,181.3,0.5,0.0,1247.0,1.2362070944782455
13,66,2002,4,3,27812.0,51263.0,13.4,11.3,2.2,25.0,74.8,116.6,386.1,247.7,192.8,33.8,1.4,0.7,1105.8,1.8431971810729184
13,66,2002,4,2,1162.0,1330.0,13.4,11.3,2.2,25.0,74.8,116.6,386.1,247.7,192.8,33.8,1.4,0.7,1105.8,1.144578313253012
13,66,2003,4,2,1094.0,1345.0,13.2,39.7,10.2,21.9,41.4,230.9,356.8,310.6,183.9,142.0,0.2,3.0,1353.9,1.2294332723948809
13,66,2004,4,2,1505.0,1341.0,22.7,2.1,2.2,32.0,72.7,246.8,418.4,175.9,115.3,56.4,3.1,0.0,1147.8,0.891029900332226
13,66,2005,4,2,1301.0,1152.0,13.9,14.3,12.1,7.7,28.6,82.5,300.0,309.1,105.1,34.3,0.0,0.2,907.8,0.8854727132974635
13,66,2006,4,2,1560.0,1560.0,0.1,0.0,1.9,19.2,73.2,200.0,290.7,160.4,285.2,17.6,2.9,1.6,1052.8,1.0
13,66,2007,4,3,25146.0,21413.0,0.2,34.2,25.4,20.3,94.4,170.4,549.4,340.6,309.0,39.6,9.1,7.5,1600.2,0.8515469657201941
13,66,2007,4,2,1550.0,918.0,0.2,34.2,25.4,20.3,94.4,170.4,549.4,340.6,309.0,39.6,9.1,7.5,1600.2,0.5922580645161291
13,66,2008,4,3,22636.0,21247.0,25.6,4.4,3.2,10.4,48.9,291.2,397.2,278.1,117.1,21.4,0.1,0.0,1197.7,0.9386375684749956
13,66,2008,4,2,1355.0,1735.0,25.6,4.4,3.2,10.4,48.9,291.2,397.2,278.1,117.1,21.4,0.1,0.0,1197.7,1.2804428044280445
13,66,2009,4,3,20456.0,29309.0,0.3,0.4,1.1,2.9,98.5,67.7,213.6,298.9,127.6,72.6,5.1,0.8,889.3,1.4327825576847868
13,66,2009,4,2,1273.0,1132.0,0.3,0.4,1.1,2.9,98.5,67.7,213.6,298.9,127.6,72.6,5.1,0.8,889.3,0.8892380204241949
13,66,2010,4,3,20751.0,47041.0,0.1,1.1,0.2,6.5,44.4,80.9,191.2,158.4,105.7,33.6,5.0,2.1,629.2,2.266926895089393
13,66,2010,4,2,1185.0,1034.0,0.1,1.1,0.2,6.5,44.4,80.9,191.2,158.4,105.7,33.6,5.0,2.1,629.2,0.8725738396624473
13,66,2011,4,3,22869.0,64879.0,4.2,7.7,9.2,23.9,74.5,211.0,241.1,278.7,234.1,10.0,2.0,0.9,1097.1,2.836984564257292
13,66,2011,4,2,589.0,947.0,4.2,7.7,9.2,23.9,74.5,211.0,241.1,278.7,234.1,10.0,2.0,0.9,1097.1,1.6078098471986415
13,66,2012,4,3,18193.0,104118.0,18.1,2.7,7.3,20.4,18.8,96.2,354.0,240.4,233.8,34.3,6.4,0.0,1032.4,5.72297037322047
13,66,2012,4,2,983.0,1743.0,18.1,2.7,7.3,20.4,18.8,96.2,354.0,240.4,233.8,34.3,6.4,0.0,1032.4,1.773143438453713
13,66,2013,4,3,16197.0,79763.0,5.1,22.6,0.6,32.3,89.5,183.3,182.0,213.6,143.3,197.1,0.4,0.0,1069.9,4.924553929740076
13,66,2013,4,2,1086.0,1603.0,5.1,22.6,0.6,32.3,89.5,183.3,182.0,213.6,143.3,197.1,0.4,0.0,1069.9,1.4760589318600368
13,66,2014,4,3,17559.0,69304.0,17.0,33.5,8.4,0.7,103.9,115.2,265.4,307.6,160.3,47.8,0.0,1.2,1061.0,3.946921806481007
13,66,2014,4,2,1192.0,2073.0,17.0,33.5,8.4,0.7,103.9,115.2,265.4,307.6,160.3,47.8,0.0,1.2,1061.0,1.7390939597315436
13,67,2000,4,2,108068.0,251834.0,0.5,12.1,3.6,37.2,96.2,267.2,264.3,201.4,314.8,9.6,0.0,0.1,1207.0,2.3303290520783206
13,67,2001,4,3,2573.0,3174.0,1.0,0.5,3.0,12.6,98.4,224.4,224.7,225.9,274.8,181.3,0.5,0.0,1247.0,1.2335794792071513
13,67,2001,4,2,110652.0,242677.0,1.0,0.5,3.0,12.6,98.4,224.4,224.7,225.9,274.8,181.3,0.5,0.0,1247.0,2.1931551169432093
13,67,2002,4,3,2549.0,4722.0,13.4,11.3,2.2,25.0,74.8,116.6,386.1,247.7,192.8,33.8,1.4,0.7,1105.8,1.8524911730090232
13,67,2002,4,2,994.0,1190.0,13.4,11.3,2.2,25.0,74.8,116.6,386.1,247.7,192.8,33.8,1.4,0.7,1105.8,1.1971830985915493
13,67,2003,4,2,1001.0,1255.0,13.2,39.7,10.2,21.9,41.4,230.9,356.8,310.6,183.9,142.0,0.2,3.0,1353.9,1.2537462537462538
13,67,2004,4,2,1453.0,1295.0,22.7,2.1,2.2,32.0,72.7,246.8,418.4,175.9,115.3,56.4,3.1,0.0,1147.8,0.8912594631796283
13,67,2005,4,2,453.0,460.0,13.9,14.3,12.1,7.7,28.6,82.5,300.0,309.1,105.1,34.3,0.0,0.2,907.8,1.0154525386313469
13,67,2006,4,2,551.0,585.0,0.1,0.0,1.9,19.2,73.2,200.0,290.7,160.4,285.2,17.6,2.9,1.6,1052.8,1.061705989110708
13,67,2007,4,3,3990.0,4530.0,0.2,34.2,25.4,20.3,94.4,170.4,549.4,340.6,309.0,39.6,9.1,7.5,1600.2,1.1353383458646618
13,67,2007,4,2,563.0,393.0,0.2,34.2,25.4,20.3,94.4,170.4,549.4,340.6,309.0,39.6,9.1,7.5,1600.2,0.6980461811722913
13,67,2008,4,3,3955.0,2318.0,25.6,4.4,3.2,10.4,48.9,291.2,397.2,278.1,117.1,21.4,0.1,0.0,1197.7,0.5860935524652339
13,67,2008,4,2,150.0,200.0,25.6,4.4,3.2,10.4,48.9,291.2,397.2,278.1,117.1,21.4,0.1,0.0,1197.7,1.3333333333333333
13,67,2009,4,3,3969.0,8423.0,0.3,0.4,1.1,2.9,98.5,67.7,213.6,298.9,127.6,72.6,5.1,0.8,889.3,2.122197026958932
13,67,2009,4,2,482.0,435.0,0.3,0.4,1.1,2.9,98.5,67.7,213.6,298.9,127.6,72.6,5.1,0.8,889.3,0.9024896265560166
13,67,2010,4,3,3973.0,9703.0,0.1,1.1,0.2,6.5,44.4,80.9,191.2,158.4,105.7,33.6,5.0,2.1,629.2,2.442235086836144
13,67,2010,4,2,482.0,431.0,0.1,1.1,0.2,6.5,44.4,80.9,191.2,158.4,105.7,33.6,5.0,2.1,629.2,0.8941908713692946
13,67,2011,4,3,3967.0,5483.0,4.2,7.7,9.2,23.9,74.5,211.0,241.1,278.7,234.1,10.0,2.0,0.9,1097.1,1.3821527602722457
13,67,2011,4,2,436.0,699.0,4.2,7.7,9.2,23.9,74.5,211.0,241.1,278.7,234.1,10.0,2.0,0.9,1097.1,1.6032110091743117
13,67,2012,4,3,2852.0,7393.0,18.1,2.7,7.3,20.4,18.8,96.2,354.0,240.4,233.8,34.3,6.4,0.0,1032.4,2.592215988779804
13,67,2012,4,2,350.0,624.0,18.1,2.7,7.3,20.4,18.8,96.2,354.0,240.4,233.8,34.3,6.4,0.0,1032.4,1.782857142857143
13,67,2013,4,3,2609.0,3955.0,5.1,22.6,0.6,32.3,89.5,183.3,182.0,213.6,143.3,197.1,0.4,0.0,1069.9,1.5159064775776159
13,67,2013,4,2,164.0,224.0,5.1,22.6,0.6,32.3,89.5,183.3,182.0,213.6,143.3,197.1,0.4,0.0,1069.9,1.3658536585365857
13,67,2014,4,3,2558.0,5069.0,17.0,33.5,8.4,0.7,103.9,115.2,265.4,307.6,160.3,47.8,0.0,1.2,1061.0,1.9816262705238468
13,67,2014,4,2,41.0,71.0,17.0,33.5,8.4,0.7,103.9,115.2,265.4,307.6,160.3,47.8,0.0,1.2,1061.0,1.7317073170731707
13,68,2000,4,2,84153.0,225068.0,0.5,12.1,3.6,37.2,96.2,267.2,264.3,201.4,314.8,9.6,0.0,0.1,1207.0,2.6745095243188004
13,68,2001,4,3,1295.0,2195.0,1.0,0.5,3.0,12.6,98.4,224.4,224.7,225.9,274.8,181.3,0.5,0.0,1247.0,1.694980694980695
13,68,2001,4,2,73347.0,183073.0,1.0,0.5,3.0,12.6,98.4,224.4,224.7,225.9,274.8,181.3,0.5,0.0,1247.0,2.49598483918906
13,68,2002,4,3,1216.0,1897.0,13.4,11.3,2.2,25.0,74.8,116.6,386.1,247.7,192.8,33.8,1.4,0.7,1105.8,1.5600328947368418
13,68,2003,4,2,5.0,6.0,13.2,39.7,10.2,21.9,41.4,230.9,356.8,310.6,183.9,142.0,0.2,3.0,1353.9,1.2
13,68,2006,4,2,79.0,75.0,0.1,0.0,1.9,19.2,73.2,200.0,290.7,160.4,285.2,17.6,2.9,1.6,1052.8,0.9493670886075948
13,68,2007,4,3,3786.0,4127.0,0.2,34.2,25.4,20.3,94.4,170.4,549.4,340.6,309.0,39.6,9.1,7.5,1600.2,1.0900686740623349
13,68,2008,4,3,114.0,150.0,25.6,4.4,3.2,10.4,48.9,291.2,397.2,278.1,117.1,21.4,0.1,0.0,1197.7,1.3157894736842106
13,68,2009,4,3,1500.0,1436.0,0.3,0.4,1.1,2.9,98.5,67.7,213.6,298.9,127.6,72.6,5.1,0.8,889.3,0.9573333333333334
13,68,2010,4,3,1847.0,2749.0,0.1,1.1,0.2,6.5,44.4,80.9,191.2,158.4,105.7,33.6,5.0,2.1,629.2,1.4883595018949651
13,68,2011,4,3,2101.0,4530.0,4.2,7.7,9.2,23.9,74.5,211.0,241.1,278.7,234.1,10.0,2.0,0.9,1097.1,2.156116135173727
13,68,2011,4,2,6.0,9.0,4.2,7.7,9.2,23.9,74.5,211.0,241.1,278.7,234.1,10.0,2.0,0.9,1097.1,1.5
13,68,2012,4,3,2399.0,7404.0,18.1,2.7,7.3,20.4,18.8,96.2,354.0,240.4,233.8,34.3,6.4,0.0,1032.4,3.0862859524802
13,68,2013,4,3,2093.0,2776.0,5.1,22.6,0.6,32.3,89.5,183.3,182.0,213.6,143.3,197.1,0.4,0.0,1069.9,1.3263258480649784
13,68,2013,4,2,2.0,3.0,5.1,22.6,0.6,32.3,89.5,183.3,182.0,213.6,143.3,197.1,0.4,0.0,1069.9,1.5
